call_id,customer_id,tower_id,call_type,duration_sec,cost,dropped_flag,call_date
CALL_0092051,3422-GALYP,TOWER_027,Data,2573,4.39,0,2025-09-11
CALL_0092052,4433-JCGCG,TOWER_035,SMS,518,36.18,0,2026-01-27
CALL_0092053,6260-XLACS,TOWER_050,SMS,3130,4.55,0,2025-11-22
CALL_0092054,6894-LFHLY,TOWER_035,SMS,364,6.48,0,2025-10-15
CALL_0092055,9700-ZCLOT,TOWER_024,Voice,168,3.87,1,2026-02-06
CALL_0092056,3679-XASPY,TOWER_016,Data,1911,12.4,0,2026-04-12
CALL_0092057,2623-DRYAM,TOWER_027,Voice,1513,18.08,0,2025-08-25
CALL_0092058,9489-DEDVP,TOWER_049,SMS,1991,0.3,0,2026-04-15
CALL_0092059,5788-YPOEG,TOWER_050,SMS,2419,2.98,1,2026-02-13
CALL_0092060,8231-BSWXX,TOWER_001,SMS,165,46.96,0,2025-07-25
CALL_0092061,6741-QRLUP,TOWER_046,Data,2969,29.25,0,2025-04-30
CALL_0092062,0257-ZESQC,TOWER_003,Voice,882,7.26,0,2025-07-21
CALL_0092063,3340-QBBFM,TOWER_021,SMS,1611,10.38,0,2025-07-24
CALL_0092064,9710-ZUSHQ,TOWER_023,Data,2564,2.54,0,2025-06-07
CALL_0092065,0330-BGYZE,TOWER_049,Voice,2567,17.33,0,2026-04-23
CALL_0092066,1619-YWUBB,TOWER_020,Voice,3116,0.1,0,2025-09-04
CALL_0092067,1755-FZQEC,TOWER_027,SMS,1709,33.16,0,2025-05-24
CALL_0092068,5999-LCXAO,TOWER_050,SMS,1017,40.98,0,2025-07-16
CALL_0092069,5480-XTFFL,TOWER_002,Data,528,5.08,0,2025-09-11
CALL_0092070,2129-ALKBS,TOWER_032,Voice,1826,5.56,0,2025-11-02
CALL_0092071,7663-CUXZB,TOWER_037,Data,1062,21.96,0,2026-01-26
CALL_0092072,7064-JHXCE,TOWER_012,Data,1909,1.98,0,2026-03-30
CALL_0092073,2773-MADBQ,TOWER_011,Data,1130,4.1,0,2025-12-29
CALL_0092074,0487-CRLZF,TOWER_048,SMS,2387,5.19,0,2025-12-26
CALL_0092075,2188-SXWVT,TOWER_005,SMS,1696,47.67,0,2025-10-10
CALL_0092076,6961-VCPMC,TOWER_048,SMS,1772,6.1,1,2025-08-03
CALL_0092077,1112-CUNAO,TOWER_003,Voice,2965,38.93,0,2026-04-03
CALL_0092078,6061-PQHMK,TOWER_003,Voice,1311,42.32,0,2025-12-07
CALL_0092079,3946-MHCZW,TOWER_047,Data,1275,42.85,0,2025-08-02
CALL_0092080,8627-ZYGSZ,TOWER_011,Data,2651,30.84,0,2025-05-28
CALL_0092081,2642-MAWLJ,TOWER_009,Data,2254,17.15,0,2025-09-18
CALL_0092082,2137-DQMEV,TOWER_025,Data,290,48.99,0,2026-04-20
CALL_0092083,1355-KUSBG,TOWER_035,Data,3518,48.22,0,2026-02-17
CALL_0092084,0742-MOABM,TOWER_001,Voice,1134,21.74,0,2025-09-15
CALL_0092085,8561-NMTBD,TOWER_010,SMS,2051,45.09,0,2025-11-29
CALL_0092086,9290-SHCMB,TOWER_005,Voice,3247,17.96,0,2025-07-31
CALL_0092087,7322-OCWHC,TOWER_017,Voice,3219,19.32,0,2025-12-17
CALL_0092088,9350-ZXYJC,TOWER_017,SMS,2633,26.04,0,2025-05-11
CALL_0092089,3359-DSRKA,TOWER_003,SMS,66,45.03,0,2025-05-25
CALL_0092090,9300-RENDD,TOWER_013,Data,1167,27.61,0,2025-07-02
CALL_0092091,2277-AXSDC,TOWER_042,Data,1732,20.61,0,2025-05-18
CALL_0092092,7603-USHJS,TOWER_034,SMS,2456,13.59,0,2026-03-27
CALL_0092093,7520-HQWJU,TOWER_026,Data,1065,44.56,0,2025-06-25
CALL_0092094,1771-OADNZ,TOWER_028,Data,3467,39.3,0,2026-03-30
CALL_0092095,8627-ZYGSZ,TOWER_047,Voice,697,48.08,0,2025-06-21
CALL_0092096,0013-EXCHZ,TOWER_001,Data,489,24.09,0,2026-01-16
CALL_0092097,8617-ENBDS,TOWER_040,Voice,3119,48.18,0,2026-02-21
CALL_0092098,8118-TJAFG,TOWER_003,Data,2102,29.26,0,2025-08-21
CALL_0092099,4745-LSPLO,TOWER_003,Voice,1218,32.62,0,2026-02-24
CALL_0092100,0311-QYWSS,TOWER_014,Voice,555,46.32,1,2025-05-31
CALL_0092101,3645-DEYGF,TOWER_014,SMS,268,42.98,0,2025-07-29
CALL_0092102,1976-AZZPJ,TOWER_003,Voice,2835,5.09,0,2025-07-13
CALL_0092103,0825-CPPQH,TOWER_042,Data,2749,21.74,0,2026-01-13
CALL_0092104,4079-VTGLK,TOWER_043,Data,1704,10.99,0,2026-01-12
CALL_0092105,4781-ZXYGU,TOWER_011,SMS,2581,38.16,0,2025-11-26
CALL_0092106,8869-LIHMK,TOWER_039,SMS,462,4.66,0,2026-03-25
CALL_0092107,1269-FOYWN,TOWER_001,Voice,622,10.01,0,2025-11-08
CALL_0092108,5174-RNGBH,TOWER_019,SMS,3440,31.77,0,2025-05-20
CALL_0092109,6937-GCDGQ,TOWER_028,Data,593,25.72,0,2026-01-11
CALL_0092110,9932-WBWIK,TOWER_004,Data,869,43.23,0,2025-06-16
CALL_0092111,4742-DRORA,TOWER_007,Voice,1159,49.01,0,2025-10-21
CALL_0092112,2522-AHJXR,TOWER_013,Data,1109,40.11,0,2026-03-22
CALL_0092113,9441-QHEVC,TOWER_034,Voice,1516,43.04,1,2025-06-20
CALL_0092114,0827-ITJPH,TOWER_012,SMS,2938,13.94,0,2025-10-01
CALL_0092115,3545-CNWRG,TOWER_024,Data,150,36.25,0,2025-12-07
CALL_0092116,6817-WTYHE,TOWER_037,SMS,1934,23.49,0,2026-01-13
CALL_0092117,1400-WIVLL,TOWER_026,Data,3320,21.68,1,2025-05-04
CALL_0092118,0804-XBFBV,TOWER_044,Data,3557,29.16,0,2025-11-28
CALL_0092119,2320-JRSDE,TOWER_050,Data,1440,33.25,0,2026-03-03
CALL_0092120,1410-RSCMR,TOWER_019,Data,1927,34.29,0,2025-05-04
CALL_0092121,8065-QBYTO,TOWER_050,SMS,1937,45.28,0,2025-10-28
CALL_0092122,8069-YQQAJ,TOWER_020,Data,2826,25.71,0,2025-05-21
CALL_0092123,7892-QVYKW,TOWER_031,SMS,454,34.89,0,2025-06-22
CALL_0092124,5277-ZLOOR,TOWER_007,SMS,1843,3.22,0,2026-04-05
CALL_0092125,3649-JPUGY,TOWER_001,SMS,3424,46.34,0,2025-08-01
CALL_0092126,4631-OACRM,TOWER_048,SMS,163,48.11,1,2025-11-10
CALL_0092127,8780-YRMTT,TOWER_041,Data,1540,20.87,0,2025-10-11
CALL_0092128,7802-EFKNY,TOWER_015,SMS,2287,0.41,0,2025-08-10
CALL_0092129,9364-YKUVW,TOWER_025,Voice,2055,3.67,0,2025-05-15
CALL_0092130,6629-LADHQ,TOWER_012,SMS,935,37.45,0,2026-03-20
CALL_0092131,8570-KLJYJ,TOWER_030,SMS,3137,34.55,0,2025-09-19
CALL_0092132,1401-FTHFQ,TOWER_008,Voice,968,3.74,0,2026-04-15
CALL_0092133,8580-QVLOC,TOWER_008,Voice,2074,0.91,1,2025-11-06
CALL_0092134,9074-KGVOX,TOWER_034,Data,1511,21.93,1,2025-08-24
CALL_0092135,3521-MNKLV,TOWER_025,SMS,290,8.92,0,2025-09-30
CALL_0092136,3926-YZVVX,TOWER_002,SMS,3005,15.64,0,2026-02-26
CALL_0092137,1042-HFUCW,TOWER_044,SMS,1836,34.17,0,2025-05-28
CALL_0092138,5562-BETPV,TOWER_043,Data,24,19.85,0,2026-04-18
CALL_0092139,5220-AGAAX,TOWER_024,Data,1949,36.65,0,2025-06-20
CALL_0092140,6582-PLFUU,TOWER_028,SMS,2358,33.26,0,2025-05-22
CALL_0092141,0386-CWRGM,TOWER_032,Voice,1718,4.98,1,2025-06-20
CALL_0092142,7173-TETGO,TOWER_028,Voice,1626,30.54,0,2025-06-01
CALL_0092143,1488-PBLJN,TOWER_026,Voice,2092,48.4,0,2026-02-26
CALL_0092144,2673-ZALNP,TOWER_004,Data,3112,9.05,0,2026-02-21
CALL_0092145,6322-PJJDJ,TOWER_011,SMS,582,43.51,0,2026-04-17
CALL_0092146,1335-HQMKX,TOWER_036,Data,233,22.16,0,2025-12-04
CALL_0092147,4933-IKULF,TOWER_007,Voice,1990,25.91,0,2026-03-07
CALL_0092148,5248-YGIJN,TOWER_035,Voice,1623,25.7,0,2025-07-23
CALL_0092149,1391-UBDAR,TOWER_049,Data,1673,44.75,0,2026-02-21
CALL_0092150,1928-BXYIV,TOWER_001,SMS,2912,28.82,0,2025-09-16
CALL_0092151,9851-KIELU,TOWER_041,SMS,3363,18.76,0,2026-04-15
CALL_0092152,2669-OIDSD,TOWER_050,SMS,3466,23.58,1,2026-02-09
CALL_0092153,4323-OHFOW,TOWER_026,Data,2428,30.9,0,2026-03-14
CALL_0092154,3729-OWRVL,TOWER_004,Data,2926,29.3,0,2025-12-03
CALL_0092155,9507-EXLTT,TOWER_045,Data,2878,20.54,1,2025-12-29
CALL_0092156,3680-CTHUH,TOWER_041,Data,362,13.11,0,2025-04-27
CALL_0092157,3174-AKMAS,TOWER_037,Data,1041,44.88,0,2026-02-13
CALL_0092158,5998-DZLYR,TOWER_022,Voice,1584,30.01,0,2026-02-13
CALL_0092159,3474-BAFSJ,TOWER_040,SMS,2097,34.61,0,2025-10-19
CALL_0092160,8914-RBTSB,TOWER_046,Data,2182,18.09,0,2025-10-11
CALL_0092161,4443-EMBNA,TOWER_001,Voice,111,6.74,1,2025-10-01
CALL_0092162,7722-VJRQD,TOWER_006,Voice,1794,26.41,0,2025-05-09
CALL_0092163,0345-XMMUG,TOWER_030,Voice,1040,30.42,0,2025-09-22
CALL_0092164,3886-CERTZ,TOWER_013,Data,2348,25.69,0,2025-07-29
CALL_0092165,4295-YURET,TOWER_012,SMS,2435,14.66,0,2026-01-07
CALL_0092166,3422-LYEPQ,TOWER_046,Data,2908,32.55,1,2025-10-26
CALL_0092167,2890-WFBHU,TOWER_047,Data,186,39.1,0,2025-09-30
CALL_0092168,3955-JBZZM,TOWER_021,Data,1880,24.25,0,2025-08-19
CALL_0092169,5067-XJQFU,TOWER_031,SMS,357,16.72,0,2025-08-13
CALL_0092170,2451-YMUXS,TOWER_044,SMS,1097,0.2,0,2026-02-24
CALL_0092171,4701-AHWMW,TOWER_008,Data,3267,30.89,1,2025-09-01
CALL_0092172,9522-BNTHX,TOWER_012,Data,1862,39.21,0,2025-06-16
CALL_0092173,4374-YMUSQ,TOWER_030,Data,471,37.28,0,2025-09-04
CALL_0092174,3209-ZPKFI,TOWER_013,SMS,3455,12.94,0,2025-08-15
CALL_0092175,8180-AKMJV,TOWER_049,Data,1161,38.97,1,2025-10-03
CALL_0092176,1814-WFGVS,TOWER_001,Voice,924,46.85,0,2025-10-26
CALL_0092177,2868-SNELZ,TOWER_045,SMS,1496,28.94,1,2026-02-14
CALL_0092178,6034-YMTOB,TOWER_010,Data,19,28.33,0,2025-05-17
CALL_0092179,2226-ICFDO,TOWER_049,Voice,3397,24.36,0,2025-05-24
CALL_0092180,3580-GICBM,TOWER_048,Data,591,49.33,0,2025-06-26
CALL_0092181,2651-ZCBXV,TOWER_025,Voice,2391,26.4,0,2026-03-09
CALL_0092182,7504-UWHNB,TOWER_023,Data,2526,31.63,0,2026-01-31
CALL_0092183,4274-OWWYO,TOWER_012,SMS,1884,43.54,0,2025-11-04
CALL_0092184,4486-EFAEB,TOWER_004,SMS,266,0.54,0,2025-11-21
CALL_0092185,3070-FNFZQ,TOWER_019,Voice,249,12.87,0,2025-11-17
CALL_0092186,9448-REEVD,TOWER_050,Voice,1705,32.63,0,2025-05-30
CALL_0092187,3001-UNBTL,TOWER_031,SMS,1677,8.99,0,2025-10-17
CALL_0092188,1363-TXLSL,TOWER_046,Data,390,23.59,0,2026-01-02
CALL_0092189,2592-YKDIF,TOWER_025,SMS,2234,12.32,0,2026-01-22
CALL_0092190,5502-RLUYV,TOWER_020,Voice,49,46.37,0,2025-11-26
CALL_0092191,3373-DIUUN,TOWER_046,SMS,1706,23.92,0,2025-10-09
CALL_0092192,9837-BMCLM,TOWER_031,Voice,121,23.34,0,2026-01-22
CALL_0092193,6413-XKKPU,TOWER_019,Data,1702,48.53,1,2025-11-06
CALL_0092194,5389-FFVKB,TOWER_021,SMS,2886,14.85,1,2025-05-12
CALL_0092195,6286-ZHAOK,TOWER_038,Data,834,47.49,0,2026-03-25
CALL_0092196,8406-LNMHF,TOWER_018,SMS,2230,39.32,1,2026-01-28
CALL_0092197,6366-ZGQGL,TOWER_013,SMS,1081,48.34,0,2025-11-22
CALL_0092198,3276-HDUEG,TOWER_014,Voice,2222,26.27,0,2025-08-05
CALL_0092199,1357-BIJKI,TOWER_006,Data,2970,46.65,0,2026-02-15
CALL_0092200,0668-OGMHD,TOWER_009,Voice,1995,38.21,0,2025-10-06
CALL_0092201,0947-MUGVO,TOWER_046,SMS,941,26.7,0,2025-06-18
CALL_0092202,0853-TWRVK,TOWER_044,Voice,1585,10.04,0,2025-08-09
CALL_0092203,0057-QBUQH,TOWER_019,Voice,468,45.44,0,2025-06-18
CALL_0092204,6221-AVQYL,TOWER_001,Data,3352,18.75,0,2025-07-20
CALL_0092205,2144-BFDSO,TOWER_049,Data,1952,46.99,0,2026-03-24
CALL_0092206,9967-ATRFS,TOWER_041,Voice,2888,25.28,0,2025-09-27
CALL_0092207,9600-UDOPK,TOWER_001,Voice,3042,23.79,0,2026-03-27
CALL_0092208,5567-GZKQY,TOWER_006,Voice,1310,48.0,0,2025-07-01
CALL_0092209,9873-MNDKV,TOWER_046,Data,85,23.91,0,2025-10-08
CALL_0092210,3373-DIUUN,TOWER_043,Voice,248,8.97,0,2026-04-10
CALL_0092211,2522-AHJXR,TOWER_017,Data,1163,30.6,1,2025-10-09
CALL_0092212,1374-DMZUI,TOWER_008,Voice,2637,5.27,1,2025-09-08
CALL_0092213,0678-RLHVP,TOWER_023,SMS,2491,41.36,0,2026-04-22
CALL_0092214,2801-NISEI,TOWER_039,Data,1744,11.71,1,2025-05-09
CALL_0092215,5524-KHNJP,TOWER_002,SMS,902,0.57,0,2025-08-19
CALL_0092216,0549-CYCQN,TOWER_008,SMS,78,41.93,0,2026-04-22
CALL_0092217,0564-MUUQK,TOWER_025,Data,468,6.12,0,2026-03-06
CALL_0092218,6702-OHFWR,TOWER_024,SMS,1693,25.27,0,2026-03-29
CALL_0092219,2472-OVKUP,TOWER_026,SMS,142,29.11,1,2025-06-03
CALL_0092220,4012-ZTHBR,TOWER_049,SMS,2426,37.33,0,2025-07-27
CALL_0092221,6568-POCUI,TOWER_047,Data,601,45.16,0,2026-04-02
CALL_0092222,6917-YACBP,TOWER_034,Data,1498,38.09,1,2025-07-11
CALL_0092223,7395-XWZOY,TOWER_008,Voice,2070,10.57,0,2025-05-20
CALL_0092224,9498-FIMXL,TOWER_006,SMS,2342,18.46,0,2025-07-03
CALL_0092225,0238-WHBIQ,TOWER_014,Data,129,6.96,0,2025-10-25
CALL_0092226,6963-EZQEE,TOWER_008,Voice,3241,26.75,0,2026-02-25
CALL_0092227,5146-YYFRZ,TOWER_015,Data,1734,7.98,0,2026-01-02
CALL_0092228,9553-DLCLU,TOWER_042,SMS,674,20.19,0,2025-11-18
CALL_0092229,9821-POOTN,TOWER_017,Data,1571,42.2,1,2025-12-27
CALL_0092230,0103-CSITQ,TOWER_036,SMS,979,38.38,0,2026-02-08
CALL_0092231,7717-BICXI,TOWER_047,Data,1568,12.05,0,2026-01-22
CALL_0092232,5125-CNDSP,TOWER_048,Data,3197,29.83,0,2025-11-19
CALL_0092233,2439-LYPMQ,TOWER_035,Data,1286,35.34,0,2025-09-27
CALL_0092234,8853-TZDGH,TOWER_023,SMS,1577,14.21,0,2025-08-26
CALL_0092235,5144-PQCDZ,TOWER_025,Data,731,15.1,0,2025-05-18
CALL_0092236,1240-HCBOH,TOWER_040,SMS,2598,42.51,0,2025-09-11
CALL_0092237,4750-UKWJK,TOWER_034,SMS,2433,23.3,0,2025-10-04
CALL_0092238,1222-LRYKO,TOWER_049,Data,2923,24.28,0,2026-03-23
CALL_0092239,9809-IMGCQ,TOWER_033,Voice,3282,2.97,0,2025-10-22
CALL_0092240,2235-ZGKPT,TOWER_005,Data,4,29.32,1,2025-04-28
CALL_0092241,3099-OONVS,TOWER_012,Data,834,49.24,0,2026-02-28
CALL_0092242,3793-MMFUH,TOWER_041,Data,181,33.42,0,2025-12-30
CALL_0092243,1104-FEJAM,TOWER_021,Data,1973,1.09,0,2025-12-06
CALL_0092244,3096-IZETN,TOWER_007,SMS,3391,13.11,0,2025-07-02
CALL_0092245,3765-JXVKY,TOWER_015,SMS,466,21.98,1,2026-02-23
CALL_0092246,3969-JQABI,TOWER_010,Data,47,17.76,0,2025-06-25
CALL_0092247,3348-CFRNX,TOWER_037,Voice,502,28.16,0,2026-04-13
CALL_0092248,5743-KHMNA,TOWER_031,SMS,1939,0.21,0,2026-02-24
CALL_0092249,1142-IHLOO,TOWER_049,Data,2742,22.46,0,2025-08-20
CALL_0092250,9048-JVYVF,TOWER_017,SMS,3576,48.04,0,2025-08-09
CALL_0092251,5071-FBJFS,TOWER_043,SMS,936,7.78,0,2026-03-07
CALL_0092252,4745-LSPLO,TOWER_039,SMS,948,46.26,0,2025-11-11
CALL_0092253,2077-DDHJK,TOWER_002,Voice,3044,30.68,0,2025-09-12
CALL_0092254,9143-CANJF,TOWER_041,Voice,3375,4.92,0,2025-10-04
CALL_0092255,9801-GDWGV,TOWER_030,SMS,2296,31.71,0,2025-05-04
CALL_0092256,2137-DQMEV,TOWER_047,Voice,496,38.89,0,2025-12-24
CALL_0092257,7435-ZNUYY,TOWER_018,Voice,3428,42.98,0,2025-06-05
CALL_0092258,1716-LSAMB,TOWER_024,Voice,2441,28.81,0,2025-12-27
CALL_0092259,2284-VFLKH,TOWER_004,Data,3451,22.51,0,2026-03-23
CALL_0092260,4958-GZWIY,TOWER_002,Voice,401,36.67,1,2026-01-09
CALL_0092261,5748-RNCJT,TOWER_032,SMS,705,33.07,1,2025-07-01
CALL_0092262,8069-YQQAJ,TOWER_027,Voice,2510,3.43,0,2025-05-29
CALL_0092263,2897-DOVND,TOWER_026,SMS,3306,11.6,0,2025-07-22
CALL_0092264,6608-QQLVK,TOWER_025,SMS,492,10.77,1,2026-02-12
CALL_0092265,4983-CLMLV,TOWER_041,Voice,1745,7.16,0,2025-07-17
CALL_0092266,8409-WQJUX,TOWER_001,Voice,2290,32.12,0,2025-09-03
CALL_0092267,9494-BDNNC,TOWER_024,Data,2704,5.03,0,2026-02-01
CALL_0092268,7636-PEPNS,TOWER_001,Voice,1124,2.59,1,2026-01-26
CALL_0092269,6723-WSNTY,TOWER_040,Voice,1257,34.89,0,2025-11-19
CALL_0092270,3748-FVMZZ,TOWER_049,Data,3062,27.36,0,2025-06-19
CALL_0092271,1333-PBMXB,TOWER_023,Voice,1457,38.47,0,2026-03-18
CALL_0092272,9670-BPNXF,TOWER_048,Data,16,15.66,0,2025-11-27
CALL_0092273,1442-OKRJE,TOWER_026,SMS,761,20.05,0,2025-09-14
CALL_0092274,9767-FFLEM,TOWER_024,SMS,3300,12.1,1,2025-07-06
CALL_0092275,0301-FIDRB,TOWER_023,Voice,3365,31.2,0,2025-10-19
CALL_0092276,7608-RGIRO,TOWER_050,Voice,49,2.49,0,2025-06-29
CALL_0092277,4518-FZBSX,TOWER_048,SMS,324,48.82,0,2025-09-20
CALL_0092278,4603-JANFB,TOWER_030,Data,2243,20.01,0,2025-06-29
CALL_0092279,5167-ZFFMM,TOWER_035,Voice,676,27.89,0,2025-09-16
CALL_0092280,5277-ZLOOR,TOWER_027,SMS,3010,30.95,0,2026-04-25
CALL_0092281,3752-CQSJI,TOWER_008,Data,3472,6.22,0,2025-12-13
CALL_0092282,8992-JQYUN,TOWER_029,SMS,105,46.55,1,2025-05-08
CALL_0092283,9720-JJJOR,TOWER_002,Voice,1279,6.7,0,2025-08-08
CALL_0092284,2930-UOTMB,TOWER_029,Data,3527,13.32,0,2026-03-12
CALL_0092285,9099-FTUHS,TOWER_018,SMS,3091,17.05,0,2025-08-16
CALL_0092286,4086-WITJG,TOWER_017,Data,2821,24.04,0,2025-12-23
CALL_0092287,9798-OPFEM,TOWER_030,Voice,485,1.91,0,2025-12-21
CALL_0092288,7445-WMRBW,TOWER_045,SMS,2248,26.88,0,2026-03-27
CALL_0092289,9419-IPPBE,TOWER_008,SMS,115,38.62,0,2026-03-24
CALL_0092290,9894-QMIMJ,TOWER_007,Voice,2395,10.48,0,2025-07-24
CALL_0092291,4291-YZODP,TOWER_039,Voice,2772,22.33,0,2025-08-17
CALL_0092292,5442-BHQNG,TOWER_039,SMS,3231,17.67,0,2025-05-18
CALL_0092293,7115-IRDHS,TOWER_031,Voice,314,20.33,0,2026-04-08
CALL_0092294,6813-GZQCG,TOWER_043,SMS,1647,14.77,0,2025-09-23
CALL_0092295,5057-LCOUI,TOWER_017,SMS,2540,30.46,0,2025-05-03
CALL_0092296,3470-OBUET,TOWER_042,Voice,752,30.43,0,2025-07-26
CALL_0092297,8627-EHGIP,TOWER_050,Voice,3349,44.15,0,2025-05-03
CALL_0092298,6048-QBXKL,TOWER_040,SMS,2785,20.03,0,2025-04-29
CALL_0092299,8903-WMRNW,TOWER_018,Data,1921,35.86,0,2025-09-30
CALL_0092300,6356-ELRKD,TOWER_040,Voice,2548,15.11,0,2026-03-08
CALL_0092301,4160-AMJTL,TOWER_007,Data,779,25.31,1,2025-08-11
CALL_0092302,8155-IBNHG,TOWER_004,Data,2377,36.01,1,2026-01-07
CALL_0092303,7811-JIVPF,TOWER_045,SMS,2475,36.82,0,2026-02-09
CALL_0092304,2929-QNSRW,TOWER_023,Data,2675,12.01,1,2026-03-29
CALL_0092305,6034-ZRYCV,TOWER_019,SMS,2105,8.13,0,2026-01-25
CALL_0092306,5564-NEMQO,TOWER_003,Data,2562,37.94,0,2026-02-06
CALL_0092307,7269-JISCY,TOWER_048,SMS,1984,13.44,0,2025-10-02
CALL_0092308,3410-MHHUM,TOWER_013,SMS,935,31.02,0,2025-08-31
CALL_0092309,7446-SFAOA,TOWER_041,Data,581,19.8,0,2025-09-16
CALL_0092310,5161-XEUVX,TOWER_017,Voice,879,12.01,0,2025-10-31
CALL_0092311,3892-NXAZG,TOWER_042,SMS,83,20.67,0,2025-05-06
CALL_0092312,2773-MADBQ,TOWER_016,Data,2342,43.52,0,2025-05-13
CALL_0092313,4318-RAJVY,TOWER_033,Data,2715,1.75,0,2026-01-29
CALL_0092314,7143-BQIBA,TOWER_004,SMS,2596,49.31,0,2025-06-09
CALL_0092315,6418-HNFED,TOWER_037,SMS,3435,31.36,0,2025-11-25
CALL_0092316,6233-HXJMX,TOWER_046,Voice,489,44.98,0,2025-05-28
CALL_0092317,8992-OBVDG,TOWER_025,SMS,1532,23.01,0,2025-09-28
CALL_0092318,4115-NZRKS,TOWER_009,SMS,2312,30.16,0,2025-09-14
CALL_0092319,8046-DNVTL,TOWER_040,SMS,1560,2.26,0,2026-01-19
CALL_0092320,2057-BOYKM,TOWER_048,SMS,849,48.95,0,2025-09-21
CALL_0092321,6145-NNPNO,TOWER_010,Data,2690,9.09,0,2025-06-07
CALL_0092322,4054-CUMIA,TOWER_010,Voice,25,48.87,0,2025-11-30
CALL_0092323,8008-OTEZX,TOWER_024,Data,1262,15.52,0,2026-04-23
CALL_0092324,2632-UCGVD,TOWER_039,Voice,907,36.46,0,2026-04-23
CALL_0092325,1661-CZBAU,TOWER_010,Data,3028,14.56,0,2026-03-06
CALL_0092326,4578-PHJYZ,TOWER_034,SMS,1448,1.5,0,2025-09-24
CALL_0092327,9330-DHBFL,TOWER_014,SMS,81,29.45,0,2026-02-21
CALL_0092328,1984-GPTEH,TOWER_006,Voice,2555,32.0,0,2026-01-13
CALL_0092329,2582-FFFZR,TOWER_017,Data,2979,10.02,0,2025-11-19
CALL_0092330,9728-FTTVZ,TOWER_028,Voice,778,6.27,0,2025-07-06
CALL_0092331,5859-HZYLF,TOWER_019,Data,3536,16.92,0,2025-11-09
CALL_0092332,9975-SKRNR,TOWER_009,SMS,1842,22.97,0,2026-02-28
CALL_0092333,5923-GXUOC,TOWER_019,Voice,228,18.32,0,2026-01-09
CALL_0092334,7521-YXVZY,TOWER_048,SMS,2270,31.38,0,2026-01-07
CALL_0092335,3717-OFRTN,TOWER_020,SMS,3046,47.11,0,2025-09-10
CALL_0092336,8735-SDUFN,TOWER_035,SMS,186,34.52,0,2025-11-15
CALL_0092337,0562-FGDCR,TOWER_015,Voice,1227,7.59,0,2025-11-12
CALL_0092338,5811-IWXYM,TOWER_046,Data,1506,47.32,0,2025-12-11
CALL_0092339,5073-RZGBK,TOWER_018,SMS,718,6.2,0,2026-03-09
CALL_0092340,0488-GSLFR,TOWER_004,Voice,1606,5.56,1,2026-03-13
CALL_0092341,1725-IQNIY,TOWER_016,Data,1836,43.58,0,2025-06-11
CALL_0092342,5889-LFOLL,TOWER_023,Voice,1112,15.43,0,2025-07-18
CALL_0092343,4625-EWPTF,TOWER_024,Voice,706,43.6,0,2025-07-29
CALL_0092344,2212-LYASK,TOWER_019,SMS,2991,42.99,0,2026-04-15
CALL_0092345,8417-FMLZI,TOWER_022,Data,3267,26.86,0,2025-12-21
CALL_0092346,4116-IQRFR,TOWER_032,Data,1634,39.92,0,2025-07-22
CALL_0092347,2351-RRBUE,TOWER_021,SMS,174,6.81,0,2026-01-12
CALL_0092348,8637-XJIVR,TOWER_009,Data,479,15.49,1,2025-06-08
CALL_0092349,2486-WYVVE,TOWER_044,Data,2665,38.22,0,2025-06-24
CALL_0092350,5061-PBXFW,TOWER_010,Data,161,29.52,0,2026-04-15
CALL_0092351,2667-WYLWJ,TOWER_034,Data,699,13.97,0,2026-03-30
CALL_0092352,5419-CONWX,TOWER_020,SMS,1019,18.62,0,2026-01-11
CALL_0092353,4753-PADAS,TOWER_035,SMS,3429,37.24,0,2026-04-06
CALL_0092354,9746-YKGXB,TOWER_037,SMS,1206,6.01,0,2025-12-18
CALL_0092355,3452-GWUIN,TOWER_050,SMS,3431,23.32,0,2025-10-03
CALL_0092356,1518-OMDIK,TOWER_041,Data,1101,25.88,0,2026-04-17
CALL_0092357,5120-ZBLAI,TOWER_005,SMS,1279,24.28,0,2026-03-01
CALL_0092358,7771-CFQRQ,TOWER_042,Voice,199,28.82,0,2025-08-05
CALL_0092359,9837-BMCLM,TOWER_034,Voice,2151,28.63,0,2025-10-15
CALL_0092360,4707-MAXGU,TOWER_030,Data,2955,23.83,0,2025-12-03
CALL_0092361,1867-BDVFH,TOWER_016,SMS,3151,35.54,0,2025-06-09
CALL_0092362,4445-ZJNMU,TOWER_050,Voice,2891,42.12,0,2025-12-12
CALL_0092363,7105-BENQF,TOWER_009,Voice,2760,10.75,0,2026-03-28
CALL_0092364,0128-MKWSG,TOWER_037,SMS,148,49.43,0,2025-06-11
CALL_0092365,2408-TZMJL,TOWER_011,SMS,2569,33.97,0,2025-06-14
CALL_0092366,3034-ZBEQN,TOWER_002,Voice,3129,5.97,0,2025-11-25
CALL_0092367,3186-AJIEK,TOWER_005,SMS,876,30.87,0,2025-07-03
CALL_0092368,8314-HTWVE,TOWER_010,Voice,630,30.7,0,2026-04-18
CALL_0092369,7636-XUHWW,TOWER_038,Voice,987,12.53,0,2026-02-26
CALL_0092370,8276-MQBYC,TOWER_023,Voice,2875,30.51,1,2026-02-19
CALL_0092371,9286-BHDQG,TOWER_021,SMS,2706,27.73,0,2026-03-28
